timestamp,rpm,speed,coolant_temp,intake_air_temp,throttle,engine_load,maf,map_kpa,ambient_temp,fuel_level,voltage,scenario
1515.2,1616.7,39.8,41.7,32.0,18.4,19.2,1.62,45.2,27.5,84.98,14.21,cruise
1515.4,1605.6,39.2,41.8,31.8,19.0,20.3,1.76,42.4,27.3,84.98,13.96,cruise
1515.6,1604.7,40.1,41.3,31.2,19.2,22.1,1.94,44.2,27.4,84.98,14.25,cruise
1515.8,1613.7,40.8,41.0,31.9,17.8,20.1,1.26,44.2,27.3,84.98,13.93,cruise
1516.0,1614.7,39.4,40.7,31.8,17.7,19.4,0.92,45.3,27.5,84.98,13.97,cruise
1516.2,1602.9,39.0,41.5,32.0,18.5,19.6,0.68,42.7,27.5,84.98,14.26,cruise
1516.4,1613.7,39.6,41.9,32.5,17.8,19.7,1.37,43.4,27.6,84.98,14.06,cruise
1516.6,1618.4,39.4,41.9,31.7,17.6,19.6,1.25,43.7,27.4,84.98,13.93,cruise
1516.8,1641.5,40.6,41.5,32.8,20.7,22.6,1.78,44.7,27.7,84.98,13.78,cruise
1517.0,1621.6,40.6,41.4,31.3,19.8,21.8,1.46,45.4,27.3,84.98,13.95,cruise
1517.2,1618.0,39.5,42.2,32.3,19.2,20.8,1.22,45.2,27.4,84.98,13.91,cruise
1517.4,1637.6,40.3,41.8,32.0,19.2,20.3,1.71,44.5,27.5,84.98,13.79,cruise
1517.6,1616.8,40.2,42.0,31.3,17.5,19.1,1.33,40.9,27.5,84.98,14.01,cruise
1517.8,1624.9,40.1,42.2,31.5,18.4,20.1,1.09,44.5,27.4,84.98,13.69,cruise
1518.0,1645.9,39.9,41.9,32.1,19.3,20.5,1.2,44.0,27.5,84.98,14.12,cruise
1518.2,1635.6,40.2,42.0,30.8,20.1,22.5,1.62,45.5,27.6,84.98,13.95,cruise
1518.4,1617.4,39.6,42.2,32.1,18.5,18.5,1.41,41.4,27.5,84.98,13.85,cruise
1518.6,1640.2,39.9,42.0,31.8,17.5,21.4,1.35,41.6,27.4,84.98,14.0,cruise
1518.8,1622.0,39.8,42.1,31.4,17.7,21.7,1.27,42.1,27.6,84.98,14.01,cruise
1519.0,1619.6,39.1,41.7,31.7,16.3,20.5,1.81,43.4,27.5,84.98,13.89,cruise
1519.2,1599.9,40.6,42.0,31.1,16.6,18.3,1.57,42.2,27.5,84.98,14.15,cruise
1519.4,1625.2,40.4,41.3,31.7,17.2,18.3,1.34,42.3,27.4,84.98,13.96,cruise
1519.6,1631.5,39.7,41.9,32.0,16.2,17.0,1.6,42.3,27.7,84.98,14.15,cruise
1519.8,1634.8,39.1,41.8,31.8,18.0,23.0,1.42,44.0,27.2,84.98,13.9,cruise
1520.0,1624.1,40.0,41.6,31.7,17.4,20.5,1.33,43.4,27.5,84.98,14.01,cruise
1520.2,1642.8,40.3,41.7,31.5,18.1,19.0,1.36,43.8,27.6,84.98,14.01,cruise
1520.4,1632.3,40.2,41.9,32.3,18.5,22.3,1.31,44.7,27.4,84.98,13.66,cruise
1520.6,1618.7,39.5,42.3,31.8,19.9,19.3,1.39,44.7,27.7,84.98,13.85,cruise
1520.8,1624.3,40.1,41.4,31.5,17.4,20.0,2.16,42.3,27.6,84.98,14.22,cruise
1521.0,1622.0,40.4,41.8,31.3,18.1,22.1,1.94,42.0,27.5,84.98,13.94,cruise
1521.2,1623.2,40.6,41.7,31.0,18.3,22.4,1.56,45.3,27.6,84.98,13.82,cruise
1521.4,1631.5,41.2,41.1,31.1,17.4,20.1,1.98,41.7,27.5,84.98,14.22,cruise
1521.6,1648.8,40.2,41.3,31.6,19.0,22.6,1.45,44.3,27.6,84.98,13.95,cruise
1521.8,1675.4,41.1,42.3,32.0,19.5,22.8,1.05,45.7,27.6,84.98,13.66,cruise
1522.0,1626.5,40.0,42.0,31.8,19.4,22.7,1.64,45.4,27.5,84.98,14.17,cruise
1522.2,1609.9,39.8,42.2,32.1,19.2,20.6,1.19,44.1,27.7,84.98,14.27,cruise
1522.4,1622.7,40.4,41.4,32.1,18.3,18.1,1.68,41.4,27.4,84.98,13.75,cruise
1522.6,1649.8,40.0,41.3,31.9,19.5,24.0,1.43,42.5,27.4,84.98,14.06,cruise
1522.8,1640.0,40.0,41.6,31.3,18.1,19.2,1.49,42.1,27.5,84.98,14.21,cruise
1523.0,1636.3,39.8,42.0,31.9,18.1,17.6,1.4,43.7,27.5,84.98,13.88,cruise
1523.2,1605.9,39.7,41.7,31.8,16.7,21.9,1.67,44.2,27.5,84.98,13.46,cruise
1523.4,1599.0,40.1,41.0,32.1,17.9,21.5,1.59,42.6,27.6,84.98,13.82,cruise
1523.6,1638.7,39.8,41.5,32.8,18.7,21.4,1.2,45.0,27.5,84.98,13.95,cruise
1523.8,1641.1,39.6,41.5,32.5,17.1,19.2,1.51,41.5,27.4,84.98,13.74,cruise
1524.0,1648.1,40.2,42.2,31.5,8.6,12.6,1.71,36.2,27.4,84.98,13.93,decel
1524.2,1628.0,40.1,42.1,30.9,4.8,11.3,1.25,34.9,27.5,84.98,13.94,decel
1524.4,1655.2,40.0,41.3,31.3,2.0,12.7,1.39,31.3,27.5,84.98,14.28,decel
1524.6,1604.6,40.2,42.2,30.5,1.1,10.8,2.18,32.0,27.5,84.98,13.5,decel
1524.8,1636.7,40.1,41.8,30.7,0.7,11.5,1.37,30.9,27.3,84.98,13.64,decel
1525.0,1641.9,38.1,41.4,31.9,0,10.8,1.09,30.2,27.4,84.98,14.56,decel
1525.2,1619.7,38.6,41.7,31.7,0.4,12.8,1.08,31.4,27.5,84.98,14.0,decel
1525.4,1616.0,39.2,42.1,31.8,0.0,14.1,0.96,28.7,27.7,84.98,14.29,decel
1525.6,1658.7,39.4,41.8,31.5,0,12.9,1.72,30.9,27.5,84.98,14.45,decel
1525.8,1611.6,39.0,41.6,31.3,0.4,12.4,1.11,30.8,27.4,84.98,14.17,decel
1526.0,1636.7,37.8,41.2,32.4,0.5,10.9,1.43,31.4,27.4,84.98,13.64,decel
1526.2,1605.1,37.3,41.3,32.0,0.1,13.1,1.45,31.8,27.3,84.98,13.66,decel
1526.4,1628.9,38.8,41.7,31.3,0,14.4,1.42,30.3,27.6,84.98,13.92,decel
1526.6,1609.7,37.6,41.4,31.7,0,13.1,1.08,32.1,27.4,84.98,14.13,decel
1526.8,1587.3,38.3,41.8,31.5,0.2,13.3,2.16,32.4,27.6,84.98,13.89,decel
1527.0,1603.5,38.1,42.0,31.4,0.3,11.1,1.54,31.4,27.5,84.98,14.19,decel
1527.2,1572.9,38.7,41.1,31.6,0.2,13.1,1.67,30.1,27.5,84.98,14.1,decel
1527.4,1568.4,37.8,41.6,31.0,0,13.9,1.66,29.3,27.6,84.98,14.32,decel
1527.6,1575.4,37.3,41.3,31.6,0,10.6,1.39,30.6,27.4,84.98,13.83,decel
1527.8,1560.0,37.7,41.6,30.3,0,14.5,1.43,31.0,27.3,84.98,14.08,decel
1528.0,1587.6,37.6,41.7,31.7,0,9.5,1.66,33.7,27.6,84.98,13.89,decel
1528.2,1566.9,37.7,41.8,31.3,0,11.6,1.64,30.5,27.5,84.98,14.36,decel
1528.4,1525.3,37.6,41.2,31.8,0,10.2,1.31,29.4,27.3,84.98,13.84,decel
1528.6,1563.9,36.7,41.7,32.0,0,11.9,1.78,31.2,27.6,84.98,13.74,decel
1528.8,1569.9,37.8,41.6,31.7,0,10.2,1.52,31.1,27.4,84.98,14.45,decel
1529.0,1546.7,36.4,41.4,31.4,0.3,13.0,1.56,30.4,27.5,84.98,13.92,decel
1529.2,1513.0,37.2,41.4,31.2,0,11.8,2.13,30.3,27.4,84.98,13.98,decel
1529.4,1520.1,37.2,41.6,31.7,0.3,11.6,2.14,31.6,27.6,84.98,13.89,decel
1529.6,1530.8,36.0,41.7,30.5,0.1,12.9,1.29,29.2,27.6,84.98,13.92,decel
1529.8,1507.1,35.6,41.2,31.9,0.1,13.2,1.57,30.7,27.6,84.98,13.58,decel
1530.0,1507.8,32.2,41.8,30.9,0.8,11.1,2.16,30.9,27.5,84.98,13.94,idle
1530.2,1509.7,29.2,41.6,31.2,1.6,11.4,1.77,31.8,27.5,84.98,13.8,idle
1530.4,1503.0,27.4,41.7,30.1,2.0,12.8,1.59,31.3,27.4,84.98,13.76,idle
1530.6,1529.6,23.8,41.1,31.5,2.1,11.1,1.39,32.2,27.4,84.98,14.0,idle
1530.8,1524.6,22.3,41.4,30.2,2.5,13.8,1.23,32.9,27.6,84.98,14.19,idle
1531.0,1483.8,19.7,41.7,31.7,2.0,13.7,1.08,31.7,27.5,84.98,14.08,idle
1531.2,1452.1,17.5,41.0,30.6,2.4,11.6,1.43,30.0,27.4,84.98,13.96,idle
1531.4,1405.7,16.4,41.9,31.5,1.9,11.7,1.57,30.8,27.5,84.98,13.97,idle
1531.6,1309.9,14.3,41.9,31.0,2.2,11.5,1.39,31.4,27.6,84.98,13.79,idle
1531.8,1354.6,13.1,41.8,31.2,2.7,9.4,1.44,32.4,27.4,84.98,13.85,idle
1532.0,1354.5,11.9,41.6,31.8,2.1,11.6,1.34,32.3,27.4,84.98,14.02,idle
1532.2,1337.0,10.8,42.6,31.5,2.4,12.7,1.73,32.2,27.6,84.98,13.65,idle
1532.4,1304.9,8.9,41.5,32.1,2.1,11.9,1.2,31.9,27.4,84.98,14.17,idle
1532.6,1292.1,9.1,41.5,30.2,2.4,13.8,1.27,33.2,27.6,84.98,13.77,idle
1532.8,1241.4,8.8,41.6,31.5,2.3,10.8,1.38,32.2,27.3,84.98,14.11,idle
1533.0,1168.3,7.5,42.2,30.6,2.4,13.1,1.84,32.0,27.5,84.98,14.29,idle
1533.2,1162.6,6.1,41.8,31.8,2.0,15.2,0.86,32.0,27.6,84.98,13.71,idle
1533.4,1064.9,5.7,41.6,31.2,2.9,10.9,1.84,31.7,27.6,84.98,14.33,idle
1533.6,1053.4,4.9,41.6,31.3,2.9,13.3,1.39,30.8,27.4,84.98,14.27,idle
1533.8,974.1,5.1,42.1,31.5,3.1,11.0,1.08,31.0,27.5,84.98,14.08,idle
1534.0,932.4,5.2,40.9,31.3,3.3,7.6,1.42,33.0,27.5,84.98,13.97,idle
1534.2,933.3,3.1,41.7,30.7,2.6,11.0,1.95,32.3,27.6,84.98,13.61,idle
1534.4,921.4,3.7,41.8,31.7,2.7,10.9,1.62,31.7,27.4,84.98,13.93,idle
1534.6,912.3,2.9,41.0,30.8,3.4,12.4,1.14,32.6,27.5,84.98,14.07,idle
1534.8,878.1,2.1,41.7,30.4,3.1,11.4,2.16,32.1,27.5,84.98,14.28,idle
1535.0,851.1,2.8,42.2,32.5,30.7,29.8,1.36,53.7,27.5,84.98,13.98,accel
1535.2,839.4,2.8,42.0,32.8,42.5,34.3,1.64,60.0,27.5,84.98,13.97,accel
1535.4,787.6,3.3,41.6,33.3,48.2,39.1,2.16,63.0,27.3,84.98,13.99,accel
1535.6,829.5,3.0,41.7,32.7,51.8,40.0,1.62,67.2,27.4,84.98,14.09,accel
1535.8,798.6,2.8,41.5,32.7,48.7,37.0,1.2,64.7,27.3,84.98,13.66,accel
1536.0,800.8,2.9,41.8,33.2,53.5,41.3,1.65,67.9,27.6,84.98,13.92,accel
1536.2,788.4,3.3,41.6,33.6,50.4,39.0,2.03,65.3,27.6,84.98,13.81,accel
1536.4,765.3,3.2,41.7,34.1,52.7,40.6,1.9,67.9,27.4,84.98,14.26,accel
1536.6,791.5,2.5,42.0,33.8,62.7,46.4,1.1,72.7,27.6,84.98,13.87,accel
1536.8,777.5,3.5,40.9,34.1,65.5,48.0,1.53,75.7,27.4,84.98,13.66,accel
1537.0,757.5,2.9,41.6,34.7,58.5,44.1,1.78,69.9,27.6,84.98,13.87,accel
1537.2,785.6,3.1,41.6,34.9,67.6,51.3,1.44,78.3,27.6,84.98,13.61,accel
1537.4,735.6,3.9,41.5,34.0,49.5,38.7,1.74,66.1,27.5,84.98,14.59,accel
1537.6,761.4,3.3,41.7,33.9,51.5,39.7,1.17,66.6,27.4,84.98,14.11,accel
1537.8,743.7,3.3,42.0,33.3,53.6,39.8,1.88,67.9,27.5,84.98,14.04,accel
1538.0,745.3,3.7,42.0,33.3,57.5,42.9,2.13,70.5,27.3,84.98,13.96,accel
1538.2,750.2,2.3,41.5,32.8,43.4,34.4,1.45,57.6,27.3,84.98,14.28,accel
1538.4,745.9,2.8,41.8,32.4,40.0,31.5,1.55,58.9,27.5,84.98,14.13,accel
1538.6,754.9,2.8,41.9,32.8,48.5,36.1,1.69,63.6,27.6,84.98,14.57,accel
1538.8,769.1,3.1,41.7,33.5,63.3,47.6,0.51,71.9,27.4,84.98,13.78,accel
1539.0,767.1,2.7,41.5,32.7,54.5,42.7,1.57,69.5,27.6,84.98,13.87,accel
1539.2,748.4,3.3,41.8,33.7,58.8,45.6,1.82,71.4,27.4,84.98,14.05,accel
1539.4,738.2,3.1,41.7,33.4,48.8,38.8,1.42,64.5,27.3,84.98,13.91,accel
1539.6,706.2,3.5,41.6,33.3,53.8,42.3,1.46,67.8,27.5,84.98,13.97,accel
1539.8,755.8,3.3,41.8,33.5,48.9,36.3,1.69,65.9,27.5,84.98,14.03,accel
1540.0,759.7,3.6,41.8,32.9,49.0,37.1,1.87,63.0,27.4,84.98,13.68,accel
1540.2,734.7,4.4,41.8,32.4,49.2,34.1,0.85,64.9,27.5,84.98,13.88,accel
1540.4,749.8,3.2,42.0,33.9,55.8,40.3,1.48,68.4,27.4,84.98,13.95,accel
1540.6,734.4,3.5,42.4,34.2,52.8,40.0,1.95,66.6,27.3,84.98,13.86,accel
1540.8,756.0,3.6,41.7,33.9,51.4,38.5,1.48,66.8,27.3,84.98,13.98,accel
1541.0,732.4,2.7,41.8,34.0,51.3,38.9,1.74,65.6,27.5,84.98,14.08,accel
1541.2,757.8,3.6,41.2,32.3,51.4,38.8,1.52,65.4,27.5,84.98,14.17,accel
1541.4,775.9,3.3,41.5,34.3,57.7,42.7,1.72,71.7,27.4,84.98,13.92,accel
1541.6,734.4,4.1,42.4,33.3,57.9,41.3,1.22,71.6,27.5,84.98,14.31,accel
1541.8,771.2,3.5,41.6,33.4,53.8,41.9,0.85,67.4,27.5,84.98,13.94,accel
1542.0,725.3,3.4,41.9,32.8,50.2,38.6,1.73,65.3,27.4,84.98,14.0,accel
1542.2,732.2,3.0,41.3,33.1,40.1,32.1,1.61,58.8,27.5,84.98,13.88,accel
1542.4,793.2,3.8,41.7,33.7,54.8,44.5,1.4,69.7,27.3,84.98,14.1,accel
1542.6,767.5,3.7,41.6,32.3,48.2,38.8,1.35,63.5,27.5,84.98,13.93,accel
1542.8,770.5,3.4,42.0,33.0,50.2,40.0,1.59,65.3,27.5,84.98,13.9,accel
1543.0,747.5,4.0,41.8,32.1,44.5,34.0,1.54,61.0,27.6,84.98,14.29,accel
1543.2,736.7,4.4,41.9,33.3,48.4,37.4,1.78,62.7,27.5,84.98,14.28,accel
1543.4,746.0,4.5,41.1,33.0,61.0,46.8,1.72,75.5,27.5,84.98,14.23,accel
1543.6,733.3,4.7,42.1,33.8,63.4,49.9,2.01,72.8,27.4,84.98,14.48,accel
1543.8,724.6,4.3,41.7,34.6,62.3,46.3,1.45,73.7,27.5,84.98,13.94,accel
1544.0,738.2,2.6,41.6,34.2,59.3,46.3,1.19,73.2,27.5,84.98,14.03,accel
1544.2,732.7,4.2,41.9,34.2,59.7,46.4,1.55,72.6,27.5,84.98,14.02,accel
1544.4,745.0,3.8,42.4,35.1,67.7,49.5,1.38,76.5,27.5,84.98,13.98,accel
1544.6,773.0,3.7,41.8,34.0,63.6,46.3,1.64,73.6,27.5,84.98,14.14,accel
1544.8,773.4,4.3,41.9,35.0,63.8,49.5,1.23,74.7,27.5,84.98,13.56,accel
1545.0,729.6,7.4,41.6,34.1,50.8,41.8,1.16,66.2,27.4,84.98,14.17,cruise
1545.2,746.4,10.0,41.7,32.5,42.8,33.1,0.92,60.6,27.7,84.98,13.71,cruise
1545.4,814.8,13.5,41.9,32.4,37.3,29.8,2.08,54.7,27.6,84.98,14.06,cruise
1545.6,877.9,15.5,42.3,33.3,33.5,28.1,1.29,52.6,27.6,84.98,13.77,cruise
1545.8,874.1,18.4,41.7,32.1,31.5,27.1,1.37,52.9,27.5,84.98,13.85,cruise
1546.0,873.6,20.1,41.6,31.9,29.6,24.6,1.19,52.4,27.7,84.98,13.85,cruise
1546.2,944.4,22.2,41.7,31.7,27.9,22.7,1.58,48.4,27.6,84.98,13.93,cruise
1546.4,961.0,23.8,42.4,32.6,27.4,20.6,1.76,48.6,27.4,84.98,14.02,cruise
1546.6,1027.0,25.1,42.1,31.5,26.6,24.2,1.94,48.9,27.3,84.98,14.07,cruise
1546.8,1095.9,25.4,42.1,32.4,26.1,22.8,1.36,48.6,27.4,84.98,14.19,cruise
1547.0,1152.4,27.5,42.0,31.8,23.1,22.1,1.07,46.0,27.6,84.98,13.67,cruise
1547.2,1198.3,28.8,41.6,31.1,23.5,19.7,1.42,48.0,27.5,84.98,14.15,cruise
1547.4,1238.9,30.1,42.2,32.3,23.7,22.8,1.49,47.0,27.2,84.98,14.13,cruise
1547.6,1260.4,31.0,41.6,31.9,22.6,21.9,1.56,47.5,27.5,84.98,14.31,cruise
1547.8,1258.0,32.0,42.1,32.2,21.1,17.9,1.56,44.6,27.6,84.98,13.89,cruise
1548.0,1246.9,32.1,41.5,32.0,21.7,20.6,1.84,45.0,27.3,84.98,14.07,cruise
1548.2,1279.5,33.2,42.0,31.0,21.7,22.9,1.64,44.8,27.5,84.98,13.9,cruise
1548.4,1282.2,34.8,41.6,32.1,23.9,24.6,1.1,48.4,27.4,84.98,14.46,cruise
1548.6,1276.5,35.1,41.7,32.3,22.9,21.0,0.76,46.0,27.4,84.98,13.77,cruise
1548.8,1329.5,35.7,41.9,32.6,21.3,23.2,1.27,45.9,27.6,84.98,13.93,cruise
1549.0,1333.2,35.0,42.1,32.8,22.2,24.8,1.54,45.2,27.6,84.98,13.68,cruise
1549.2,1346.2,35.9,42.5,31.6,21.1,23.3,1.17,45.0,27.6,84.98,13.69,cruise
1549.4,1352.4,36.6,41.9,31.5,20.4,24.4,1.42,46.9,27.3,84.98,14.33,cruise
1549.6,1368.4,37.6,41.8,32.1,20.1,21.2,1.34,45.6,27.5,84.98,13.52,cruise
1549.8,1381.9,37.5,41.6,32.6,18.8,20.6,1.85,43.9,27.6,84.98,14.01,cruise
1550.0,1420.7,37.5,41.7,32.2,19.3,21.5,1.69,43.7,27.4,84.98,14.02,cruise
1550.2,1398.0,37.8,41.9,31.9,18.9,19.0,1.53,43.9,27.5,84.98,14.09,cruise
1550.4,1421.9,37.3,42.1,31.6,19.4,19.2,1.55,42.9,27.3,84.98,14.0,cruise
1550.6,1435.2,38.7,41.6,32.8,19.6,21.6,0.96,44.5,27.6,84.98,14.04,cruise
1550.8,1467.6,38.2,42.2,31.9,19.5,18.6,1.97,44.3,27.4,84.98,13.96,cruise
1551.0,1484.4,38.6,41.6,31.7,20.2,22.0,1.5,44.4,27.5,84.98,14.03,cruise
1551.2,1482.5,37.7,42.1,32.6,19.8,19.1,1.45,42.2,27.4,84.98,14.17,cruise
1551.4,1517.3,38.1,41.5,31.7,19.3,24.4,1.75,43.1,27.2,84.98,13.99,cruise
1551.6,1506.4,38.9,41.8,31.4,18.3,21.0,1.3,43.4,27.7,84.98,14.12,cruise
1551.8,1493.0,39.4,41.9,32.6,19.4,18.2,1.94,43.7,27.4,84.98,14.09,cruise
1552.0,1525.7,39.3,41.7,31.8,18.3,19.6,1.99,43.9,27.4,84.98,13.89,cruise
1552.2,1556.7,39.3,41.9,32.3,18.1,19.9,1.43,44.9,27.6,84.98,13.88,cruise
1552.4,1525.7,39.6,42.4,32.6,19.0,22.6,1.38,44.0,27.5,84.98,13.85,cruise
1552.6,1556.9,38.6,41.8,31.8,19.0,19.6,0.94,44.7,27.5,84.98,13.91,cruise
1552.8,1544.7,38.8,41.6,32.0,18.0,15.8,2.03,43.8,27.7,84.98,13.77,cruise
1553.0,1532.3,38.6,42.2,31.2,18.0,18.1,1.37,43.7,27.4,84.98,14.0,cruise
1553.2,1535.8,39.8,42.2,31.4,17.9,18.6,1.55,41.5,27.5,84.98,14.22,cruise
1553.4,1558.1,38.7,41.6,31.5,18.5,20.3,1.57,43.0,27.4,84.98,13.7,cruise
1553.6,1587.7,39.3,41.5,30.9,17.3,18.6,1.84,41.7,27.7,84.98,13.99,cruise
1553.8,1592.6,39.2,41.8,31.7,17.7,20.7,1.94,42.3,27.4,84.98,14.05,cruise
1554.0,1590.2,40.4,41.8,31.8,18.3,20.8,1.08,44.4,27.5,84.98,14.1,cruise
1554.2,1601.3,39.5,41.7,32.5,18.6,20.2,1.55,43.7,27.4,84.98,14.21,cruise
1554.4,1570.9,39.1,42.0,32.1,18.5,21.2,1.46,42.4,27.5,84.98,13.52,cruise
1554.6,1577.8,40.0,42.0,32.0,17.3,19.1,1.46,43.2,27.4,84.98,14.3,cruise
1554.8,1631.9,40.3,41.6,32.2,18.8,21.3,1.76,44.6,27.4,84.98,13.81,cruise
1555.0,1595.9,39.8,41.2,32.0,19.1,19.0,1.39,45.0,27.5,84.98,14.28,cruise
1555.2,1595.3,40.2,41.5,31.4,19.7,22.6,1.57,45.0,27.5,84.98,14.16,cruise
1555.4,1564.7,40.1,41.8,31.7,19.6,20.1,2.1,44.9,27.4,84.98,14.26,cruise
1555.6,1626.1,40.0,41.9,31.9,19.3,22.3,1.67,43.3,27.3,84.98,13.78,cruise
1555.8,1604.2,40.4,41.5,31.9,17.5,17.8,1.14,44.9,27.5,84.98,14.1,cruise
1556.0,1604.9,40.0,41.9,31.3,16.9,17.7,1.93,40.9,27.5,84.98,14.09,cruise
1556.2,1629.8,39.6,42.0,31.1,18.3,22.5,1.52,43.4,27.4,84.98,13.95,cruise
1556.4,1642.9,39.5,42.0,32.3,18.3,21.4,1.31,43.4,27.5,84.98,14.07,cruise
1556.6,1634.7,39.0,42.1,32.0,18.0,19.3,1.43,43.3,27.5,84.98,13.96,cruise
1556.8,1644.5,40.4,42.2,31.5,18.0,24.1,0.91,44.6,27.4,84.98,13.98,cruise
1557.0,1671.2,39.9,41.5,32.4,17.3,20.8,1.61,43.2,27.5,84.98,13.99,cruise
1557.2,1640.1,39.3,41.9,31.7,17.9,20.0,1.3,42.5,27.5,84.98,14.1,cruise
1557.4,1629.9,40.0,41.9,31.3,18.7,20.2,1.33,45.1,27.4,84.98,13.61,cruise
1557.6,1606.6,40.0,41.8,31.4,18.3,20.8,1.74,43.4,27.5,84.98,13.95,cruise
1557.8,1609.2,39.3,41.9,32.2,18.5,22.4,1.68,45.7,27.3,84.98,13.82,cruise
1558.0,1627.7,40.7,41.2,32.1,18.6,20.3,1.51,41.7,27.5,84.98,14.23,cruise
1558.2,1629.6,40.3,42.1,31.4,18.7,19.0,1.58,42.6,27.4,84.98,13.96,cruise
1558.4,1660.8,40.4,42.0,32.9,18.2,20.4,1.69,41.3,27.4,84.98,13.9,cruise
1558.6,1607.7,40.2,41.9,31.6,18.0,20.3,1.43,42.4,27.4,84.98,14.22,cruise
1558.8,1621.9,40.5,41.8,32.2,18.8,20.8,0.93,44.4,27.5,84.98,14.04,cruise
1559.0,1636.7,39.1,42.1,32.2,20.2,19.6,1.63,44.4,27.5,84.98,14.08,cruise
1559.2,1615.2,39.5,41.6,32.0,19.0,23.6,1.67,43.9,27.5,84.98,14.06,cruise
1559.4,1629.2,40.7,41.5,31.6,16.9,17.6,1.46,42.5,27.5,84.98,13.74,cruise
1559.6,1625.0,40.6,41.5,31.8,17.6,21.1,2.09,43.1,27.6,84.98,14.4,cruise
1559.8,1624.7,39.7,42.1,31.9,17.2,18.2,1.73,44.2,27.5,84.98,13.7,cruise
1560.0,1650.4,39.9,42.2,32.1,16.7,18.9,1.8,43.8,27.3,84.98,13.84,cruise
1560.2,1650.7,40.6,42.2,31.7,17.5,19.1,1.74,41.4,27.5,84.98,14.13,cruise
1560.4,1622.2,40.5,41.5,31.2,16.8,20.0,1.18,42.8,27.4,84.98,13.88,cruise
1560.6,1620.6,40.0,41.7,31.4,17.7,20.8,2.05,43.9,27.5,84.98,13.75,cruise
1560.8,1629.5,39.7,41.9,31.8,19.1,20.9,1.99,43.2,27.6,84.98,14.04,cruise
1561.0,1648.6,40.2,41.8,31.8,18.3,18.5,1.44,45.9,27.3,84.98,13.94,cruise
1561.2,1620.2,39.8,41.4,31.0,16.7,19.9,1.39,42.4,27.6,84.98,14.07,cruise
1561.4,1651.7,40.3,41.7,32.1,18.4,19.4,1.58,43.1,27.5,84.98,14.25,cruise
1561.6,1637.4,40.6,41.8,32.4,18.0,23.0,1.54,43.2,27.5,84.98,14.1,cruise
1561.8,1622.5,39.7,42.1,31.9,18.1,18.4,1.46,44.5,27.4,84.98,14.36,cruise
1562.0,1635.3,39.5,41.9,31.2,16.7,21.3,1.13,43.6,27.4,84.98,13.67,cruise
1562.2,1662.1,40.4,41.4,31.8,15.7,16.9,0.95,43.0,27.4,84.98,14.09,cruise
1562.4,1639.3,41.2,41.1,31.4,15.3,16.7,1.2,42.3,27.5,84.98,14.04,cruise
1562.6,1634.3,39.6,42.2,32.2,17.2,18.8,1.52,42.8,27.5,84.98,13.92,cruise
1562.8,1641.3,39.9,41.5,31.3,17.6,19.9,1.8,43.6,27.6,84.98,14.36,cruise
1563.0,1628.3,39.5,41.4,32.3,17.4,20.0,1.46,42.7,27.3,84.98,14.09,cruise
1563.2,1616.3,40.4,41.7,32.0,16.5,18.4,1.19,42.9,27.6,84.98,13.8,cruise
1563.4,1620.9,39.9,42.2,32.0,18.5,21.5,1.53,43.7,27.4,84.98,13.88,cruise
1563.6,1624.2,39.4,42.1,31.5,17.7,20.0,1.52,43.1,27.7,84.98,14.07,cruise
1563.8,1608.6,39.9,42.0,32.3,17.6,20.2,1.76,44.0,27.4,84.98,14.22,cruise
1564.0,1622.2,40.5,42.1,31.6,18.1,21.8,1.88,42.0,27.3,84.98,14.07,cruise
1564.2,1609.8,39.9,41.6,31.6,18.6,22.0,1.9,44.5,27.6,84.98,13.97,cruise
1564.4,1626.1,39.8,42.1,31.6,18.2,22.0,1.52,45.0,27.5,84.98,13.91,cruise
1564.6,1624.9,40.1,41.9,31.7,19.0,21.3,1.71,44.4,27.5,84.98,13.92,cruise
1564.8,1626.5,40.1,42.0,31.7,17.8,21.8,1.22,42.0,27.4,84.98,13.83,cruise
1565.0,1621.5,40.1,41.9,31.1,19.5,22.0,1.78,43.3,27.6,84.98,14.06,cruise
1565.2,1631.4,40.0,41.8,32.3,19.2,18.6,1.26,45.5,27.5,84.98,13.88,cruise
1565.4,1631.9,40.6,42.6,33.0,17.9,16.7,1.72,43.1,27.4,84.98,13.65,cruise
1565.6,1624.5,39.6,42.0,30.9,17.2,21.8,0.79,42.3,27.5,84.98,13.95,cruise
1565.8,1647.2,38.8,41.7,31.5,18.0,20.7,1.28,44.6,27.6,84.98,13.89,cruise
1566.0,1618.5,39.4,42.3,31.5,18.0,21.1,1.66,43.6,27.4,84.98,14.4,cruise
1566.2,1615.3,39.5,42.4,31.9,17.5,19.9,1.73,42.5,27.4,84.98,13.88,cruise
1566.4,1659.1,40.3,41.8,31.7,19.1,20.9,1.07,41.4,27.3,84.98,13.89,cruise
1566.6,1661.2,40.3,41.9,32.5,20.0,20.8,1.32,44.1,27.5,84.98,14.09,cruise
1566.8,1632.8,39.4,41.6,32.2,19.6,23.2,2.16,44.7,27.5,84.98,13.93,cruise
1567.0,1622.5,40.0,42.0,31.8,17.9,20.0,1.67,43.7,27.6,84.98,13.84,cruise
1567.2,1623.8,40.6,41.6,31.5,17.2,19.4,0.85,43.3,27.3,84.98,13.97,cruise
